,F1,F2,F3,F4,F5,F6
SS Loadings,2.346357808855919,2.2671918056695652,1.8244081303790691,1.788953172765976,1.7552007880430986,1.4739129521925058
Proportion Var,0.18048906221968608,0.17439936966688963,0.1403390869522361,0.1376117825204597,0.1350154452340845,0.11337791939942353
Cumulative Var,0.18048906221968608,0.3548884318865757,0.4952275188388118,0.6328393013592715,0.767854746593356,0.8812326659927795
